image,method,bpp,payload_bytes,embed_time_s,extract_time_s,extraction_verified,mse,psnr,ssim,kl_divergence,distortion_per_bit,rs_estimated_rate,rs_detected,chi2_embedding_prob,chi2_detected,spa_estimated_rate,spa_detected,mean_depth,depth_std
1.pgm,Fixed-LSB-1,0.05,280,0.005528,0.002872,True,0.005966,70.3738,0.999933,0.00002950,0.0000026635,0.019956,False,1.000000,True,0.361397,True,,
1.pgm,Fixed-LSB-1,0.1,567,0.002573,0.002847,True,0.011770,67.4232,0.999868,0.00008255,0.0000025947,0.031199,False,1.000000,True,0.365686,True,,
1.pgm,Fixed-LSB-1,0.2,1141,0.002606,0.002488,True,0.023265,64.4639,0.999741,0.00026389,0.0000025487,0.051315,True,1.000000,True,0.374632,True,,
1.pgm,Fixed-LSB-1,0.3,1714,0.002588,0.002575,True,0.035029,62.6865,0.999611,0.00053477,0.0000025546,0.070681,True,1.000000,True,0.383150,True,,
1.pgm,Fixed-LSB-1,0.4,2287,0.002761,0.002556,True,0.046753,61.4327,0.999481,0.00090917,0.0000025554,0.085636,True,1.000000,True,0.390135,True,,
1.pgm,Fixed-LSB-2,0.05,280,0.002585,0.002476,True,0.015320,66.2783,0.999825,0.00001765,0.0000068392,0.008949,False,1.000000,True,0.356924,True,,
1.pgm,Fixed-LSB-2,0.1,567,0.002606,0.002434,True,0.031072,63.2071,0.999643,0.00004056,0.0000068501,0.013575,False,1.000000,True,0.356373,True,,
1.pgm,Fixed-LSB-2,0.2,1141,0.002639,0.002464,True,0.061996,60.2071,0.999292,0.00010523,0.0000067919,0.015322,False,1.000000,True,0.354473,True,,
1.pgm,Fixed-LSB-2,0.3,1714,0.002654,0.002320,True,0.092422,58.4730,0.998949,0.00021558,0.0000067403,0.019654,False,1.000000,True,0.353002,True,,
1.pgm,Fixed-LSB-2,0.4,2287,0.002673,0.002432,True,0.123082,57.2288,0.998603,0.00035999,0.0000067273,0.021557,False,1.000000,True,0.351103,True,,
1.pgm,Adaptive,0.05,143,0.003775,0.003996,True,0.003087,73.2349,0.999964,0.00001295,0.0000026987,0.013447,False,1.000000,True,0.360570,True,1.0286,0.1667
1.pgm,Adaptive,0.1,286,0.003790,0.004839,True,0.005981,70.3627,0.999930,0.00002630,0.0000026143,0.021370,False,1.000000,True,0.362500,True,1.0286,0.1667
1.pgm,Adaptive,0.2,573,0.003394,0.003522,True,0.011917,67.3691,0.999863,0.00007486,0.0000025997,0.032341,False,1.000000,True,0.366850,True,1.0286,0.1667
1.pgm,Adaptive,0.3,859,0.005347,0.005866,True,0.017980,65.5829,0.999794,0.00014784,0.0000026164,0.038602,False,1.000000,True,0.371722,True,1.0286,0.1667
1.pgm,Adaptive,0.4,1146,0.004005,0.004411,True,0.023722,64.3792,0.999729,0.00024467,0.0000025875,0.046503,False,1.000000,True,0.375153,True,1.0286,0.1667
10.pgm,Fixed-LSB-1,0.05,280,0.002473,0.002273,True,0.005900,70.4222,0.999961,0.00000971,0.0000026340,0.018282,False,1.000000,True,0.216452,True,,
10.pgm,Fixed-LSB-1,0.1,567,0.002697,0.003605,True,0.011683,67.4552,0.999925,0.00001909,0.0000025756,0.028338,False,1.000000,True,0.218382,True,,
10.pgm,Fixed-LSB-1,0.2,1141,0.002374,0.002892,True,0.023346,64.4487,0.999850,0.00004792,0.0000025576,0.054616,True,1.000000,True,0.222243,True,,
10.pgm,Fixed-LSB-1,0.3,1714,0.002504,0.002310,True,0.034932,62.6985,0.999773,0.00007464,0.0000025476,0.083477,True,1.000000,True,0.225368,True,,
10.pgm,Fixed-LSB-1,0.4,2287,0.002373,0.002284,True,0.046524,61.4540,0.999702,0.00010768,0.0000025429,0.103775,True,1.000000,True,0.228064,True,,
10.pgm,Fixed-LSB-2,0.05,280,0.002794,0.002525,True,0.014984,66.3745,0.999904,0.00000582,0.0000066893,0.001799,False,1.000000,True,0.212163,True,,
10.pgm,Fixed-LSB-2,0.1,567,0.002569,0.002386,True,0.029002,63.5065,0.999812,0.00001379,0.0000063937,0.006414,False,1.000000,True,0.212040,True,,
10.pgm,Fixed-LSB-2,0.2,1141,0.002457,0.002347,True,0.057287,60.5503,0.999634,0.00003696,0.0000062759,0.024018,False,1.000000,True,0.211121,True,,
10.pgm,Fixed-LSB-2,0.3,1714,0.002465,0.002394,True,0.086741,58.7486,0.999447,0.00006851,0.0000063259,0.027000,False,1.000000,True,0.208670,True,,
10.pgm,Fixed-LSB-2,0.4,2287,0.003199,0.002600,True,0.115952,57.4880,0.999262,0.00009263,0.0000063375,0.027929,False,1.000000,True,0.206036,True,,
10.pgm,Adaptive,0.05,143,0.003768,0.004684,True,0.002945,73.4400,0.999979,0.00000374,0.0000025743,0.008837,False,1.000000,True,0.215227,True,1.1281,0.3342
10.pgm,Adaptive,0.1,286,0.003669,0.004415,True,0.005870,70.4448,0.999957,0.00000847,0.0000025654,0.017115,False,1.000000,True,0.216575,True,1.1281,0.3342
10.pgm,Adaptive,0.2,573,0.003962,0.005674,True,0.011429,67.5508,0.999917,0.00001973,0.0000024932,0.034275,False,1.000000,True,0.218413,True,1.1281,0.3342
10.pgm,Adaptive,0.3,859,0.004640,0.004603,True,0.017349,65.7380,0.999874,0.00003490,0.0000025246,0.048128,False,1.000000,True,0.220343,True,1.1281,0.3342
10.pgm,Adaptive,0.4,1146,0.005116,0.005854,True,0.023107,64.4934,0.999832,0.00004895,0.0000025204,0.072112,True,1.000000,True,0.222610,True,1.1281,0.3342
100.pgm,Fixed-LSB-1,0.05,280,0.003566,0.003492,True,0.005992,70.3554,0.999971,0.00000680,0.0000026748,0.500000,True,1.000000,True,0.124112,True,,
100.pgm,Fixed-LSB-1,0.1,567,0.002551,0.002433,True,0.011963,67.3524,0.999942,0.00001388,0.0000026373,0.500000,True,1.000000,True,0.124755,True,,
100.pgm,Fixed-LSB-1,0.2,1141,0.005233,0.003512,True,0.023417,64.4355,0.999883,0.00003703,0.0000025654,0.014716,False,1.000000,True,0.126930,True,,
100.pgm,Fixed-LSB-1,0.3,1714,0.002706,0.002925,True,0.034846,62.7093,0.999829,0.00005499,0.0000025413,0.028041,False,1.000000,True,0.127972,True,,
100.pgm,Fixed-LSB-1,0.4,2287,0.003354,0.007810,True,0.046529,61.4536,0.999771,0.00009599,0.0000025431,0.065259,True,1.000000,True,0.131250,True,,
100.pgm,Fixed-LSB-2,0.05,280,0.003120,0.002855,True,0.015071,66.3495,0.999927,0.00000396,0.0000067279,0.500000,True,1.000000,True,0.122151,True,,
100.pgm,Fixed-LSB-2,0.1,567,0.002648,0.003190,True,0.030401,63.3020,0.999855,0.00000911,0.0000067021,0.500000,True,1.000000,True,0.121814,True,,
100.pgm,Fixed-LSB-2,0.2,1141,0.004616,0.003043,True,0.060196,60.3351,0.999715,0.00002419,0.0000065946,0.500000,True,1.000000,True,0.120619,True,,
100.pgm,Fixed-LSB-2,0.3,1714,0.003119,0.002732,True,0.089722,58.6018,0.999562,0.00004397,0.0000065433,0.500000,True,1.000000,True,0.119792,True,,
100.pgm,Fixed-LSB-2,0.4,2287,0.004279,0.004029,True,0.118891,57.3793,0.999414,0.00007463,0.0000064982,0.500000,True,1.000000,True,0.119669,True,,
100.pgm,Adaptive,0.05,143,0.008355,0.006988,True,0.003148,73.1499,0.999982,0.00000330,0.0000027521,0.500000,True,1.000000,True,0.123468,True,1.1722,0.3776
100.pgm,Adaptive,0.1,286,0.004709,0.005219,True,0.006119,70.2642,0.999964,0.00000613,0.0000026743,0.500000,True,1.000000,True,0.124387,True,1.1722,0.3776
100.pgm,Adaptive,0.2,573,0.006162,0.005891,True,0.011892,67.3784,0.999932,0.00001331,0.0000025942,0.500000,True,1.000000,True,0.124295,True,1.1722,0.3776
100.pgm,Adaptive,0.3,859,0.005340,0.006220,True,0.017822,65.6212,0.999896,0.00002430,0.0000025935,0.500000,True,1.000000,True,0.126532,True,1.1722,0.3776
100.pgm,Adaptive,0.4,1146,0.004168,0.005822,True,0.023595,64.4026,0.999862,0.00004198,0.0000025736,0.018388,False,1.000000,True,0.127972,True,1.1722,0.3776
1000.pgm,Fixed-LSB-1,0.05,280,0.003138,0.003102,True,0.006129,70.2569,0.999931,0.00000424,0.0000027361,0.029300,False,1.000000,True,0.361887,True,,
1000.pgm,Fixed-LSB-1,0.1,567,0.003669,0.003480,True,0.012004,67.3377,0.999865,0.00000980,0.0000026463,0.043839,False,1.000000,True,0.363695,True,,
1000.pgm,Fixed-LSB-1,0.2,1141,0.003108,0.004007,True,0.023666,64.3895,0.999737,0.00003777,0.0000025927,0.069395,True,1.000000,True,0.366728,True,,
1000.pgm,Fixed-LSB-1,0.3,1714,0.003847,0.003125,True,0.035055,62.6834,0.999608,0.00006370,0.0000025565,0.096838,True,1.000000,True,0.370374,True,,
1000.pgm,Fixed-LSB-1,0.4,2287,0.002605,0.002410,True,0.046636,61.4436,0.999480,0.00009967,0.0000025490,0.129209,True,1.000000,True,0.374816,True,,
1000.pgm,Fixed-LSB-2,0.05,280,0.003756,0.003949,True,0.014374,66.5551,0.999838,0.00000294,0.0000064169,0.018766,False,1.000000,True,0.357537,True,,
1000.pgm,Fixed-LSB-2,0.1,567,0.003165,0.002839,True,0.029633,63.4131,0.999665,0.00000713,0.0000065328,0.026465,False,1.000000,True,0.355668,True,,
1000.pgm,Fixed-LSB-2,0.2,1141,0.002882,0.002417,True,0.060170,60.3370,0.999328,0.00002143,0.0000065919,0.034292,False,1.000000,True,0.348744,True,,
1000.pgm,Fixed-LSB-2,0.3,1714,0.002794,0.002999,True,0.089076,58.6332,0.999007,0.00004852,0.0000064962,0.038351,False,1.000000,True,0.344148,True,,
1000.pgm,Fixed-LSB-2,0.4,2287,0.002748,0.002894,True,0.117132,57.4441,0.998710,0.00007498,0.0000064020,0.042977,False,1.000000,True,0.340411,True,,
1000.pgm,Adaptive,0.05,143,0.005471,0.008636,True,0.002991,73.3730,0.999964,0.00000174,0.0000026143,0.020881,False,1.000000,True,0.361029,True,1.0887,0.2843
1000.pgm,Adaptive,0.1,286,0.005844,0.005006,True,0.005870,70.4448,0.999929,0.00000392,0.0000025654,0.026770,False,1.000000,True,0.361765,True,1.0887,0.2843
1000.pgm,Adaptive,0.2,573,0.004031,0.004702,True,0.011587,67.4913,0.999860,0.00000873,0.0000025276,0.048045,False,1.000000,True,0.364338,True,1.0887,0.2843
1000.pgm,Adaptive,0.3,859,0.004451,0.004502,True,0.017517,65.6962,0.999789,0.00001565,0.0000025491,0.064365,True,1.000000,True,0.365686,True,1.0887,0.2843
1000.pgm,Adaptive,0.4,1146,0.004576,0.004745,True,0.023478,64.4242,0.999719,0.00002621,0.0000025609,0.080449,True,1.000000,True,0.368689,True,1.0887,0.2843
10000.pgm,Fixed-LSB-1,0.05,280,0.002731,0.002513,True,0.005717,70.5592,0.999937,0.00000557,0.0000025522,0.500000,True,1.000000,True,0.203033,True,,
10000.pgm,Fixed-LSB-1,0.1,567,0.003514,0.004874,True,0.011495,67.5257,0.999873,0.00001097,0.0000025342,0.016176,False,1.000000,True,0.205484,True,,
10000.pgm,Fixed-LSB-1,0.2,1141,0.002922,0.002732,True,0.023087,64.4972,0.999744,0.00002680,0.0000025292,0.045018,False,1.000000,True,0.210447,True,,
10000.pgm,Fixed-LSB-1,0.3,1714,0.002671,0.002492,True,0.034246,62.7847,0.999621,0.00004029,0.0000024975,0.077830,True,1.000000,True,0.217892,True,,
10000.pgm,Fixed-LSB-1,0.4,2287,0.004364,0.002665,True,0.045878,61.5148,0.999492,0.00006365,0.0000025075,0.109716,True,1.000000,True,0.223652,True,,
10000.pgm,Fixed-LSB-2,0.05,280,0.002819,0.002922,True,0.014720,66.4518,0.999840,0.00000497,0.0000065713,0.500000,True,1.000000,True,0.201042,True,,
10000.pgm,Fixed-LSB-2,0.1,567,0.002791,0.002858,True,0.029577,63.4213,0.999678,0.00001021,0.0000065204,0.500000,True,1.000000,True,0.200735,True,,
10000.pgm,Fixed-LSB-2,0.2,1141,0.002628,0.002784,True,0.058772,60.4391,0.999357,0.00002304,0.0000064386,0.004464,False,1.000000,True,0.200674,True,,
10000.pgm,Fixed-LSB-2,0.3,1714,0.002443,0.002574,True,0.087179,58.7267,0.999041,0.00004089,0.0000063578,0.012171,False,1.000000,True,0.199969,True,,
10000.pgm,Fixed-LSB-2,0.4,2287,0.002466,0.002880,True,0.115122,57.5192,0.998730,0.00005378,0.0000062922,0.017046,False,1.000000,True,0.197947,True,,
10000.pgm,Adaptive,0.05,143,0.003822,0.004595,True,0.003077,73.2493,0.999965,0.00000341,0.0000026899,0.500000,True,1.000000,True,0.202298,True,1.0394,0.1945
10000.pgm,Adaptive,0.1,286,0.003385,0.004296,True,0.005895,70.4260,0.999934,0.00000505,0.0000025765,0.001512,False,1.000000,True,0.203339,True,1.0394,0.1945
10000.pgm,Adaptive,0.2,573,0.003994,0.004152,True,0.011637,67.4723,0.999867,0.00001057,0.0000025387,0.017974,False,1.000000,True,0.205974,True,1.0394,0.1945
10000.pgm,Adaptive,0.3,859,0.003768,0.004248,True,0.017354,65.7367,0.999802,0.00001715,0.0000025254,0.027856,False,1.000000,True,0.208119,True,1.0394,0.1945
10000.pgm,Adaptive,0.4,1146,0.003739,0.004916,True,0.023107,64.4934,0.999735,0.00002320,0.0000025204,0.035551,False,1.000000,True,0.210600,True,1.0394,0.1945
1001.pgm,Fixed-LSB-1,0.05,280,0.002576,0.002288,True,0.006027,70.3296,0.999973,0.00000941,0.0000026907,0.098515,True,1.000000,True,0.146936,True,,
1001.pgm,Fixed-LSB-1,0.1,567,0.002519,0.002489,True,0.011953,67.3561,0.999946,0.00001794,0.0000026351,0.109816,True,1.000000,True,0.146661,True,,
1001.pgm,Fixed-LSB-1,0.2,1141,0.002482,0.002243,True,0.023631,64.3960,0.999895,0.00003565,0.0000025888,0.135145,True,1.000000,True,0.148438,True,,
1001.pgm,Fixed-LSB-1,0.3,1714,0.002637,0.003221,True,0.035334,62.6488,0.999843,0.00005757,0.0000025769,0.149972,True,1.000000,True,0.149295,True,,
1001.pgm,Fixed-LSB-1,0.4,2287,0.002991,0.002614,True,0.046743,61.4337,0.999795,0.00007317,0.0000025548,0.167843,True,1.000000,True,0.150582,True,,
1001.pgm,Fixed-LSB-2,0.05,280,0.002658,0.002540,True,0.014145,66.6248,0.999940,0.00000577,0.0000063147,0.082837,True,1.000000,True,0.146569,True,,
1001.pgm,Fixed-LSB-2,0.1,567,0.002325,0.002296,True,0.028453,63.5896,0.999873,0.00001208,0.0000062726,0.085475,True,1.000000,True,0.145496,True,,
1001.pgm,Fixed-LSB-2,0.2,1141,0.003880,0.002492,True,0.057821,60.5100,0.999741,0.00002385,0.0000063344,0.083854,True,1.000000,True,0.144700,True,,
1001.pgm,Fixed-LSB-2,0.3,1714,0.002472,0.002508,True,0.086024,58.7846,0.999621,0.00003803,0.0000062736,0.085725,True,1.000000,True,0.143015,True,,
1001.pgm,Fixed-LSB-2,0.4,2287,0.002596,0.002425,True,0.115753,57.4955,0.999491,0.00005468,0.0000063267,0.090192,True,1.000000,True,0.142616,True,,
1001.pgm,Adaptive,0.05,143,0.004023,0.004550,True,0.003174,73.1150,0.999983,0.00000404,0.0000027743,0.086714,True,1.000000,True,0.146998,True,1.1601,0.3667
1001.pgm,Adaptive,0.1,286,0.005509,0.006546,True,0.006017,70.3370,0.999969,0.00000761,0.0000026298,0.088869,True,1.000000,True,0.147243,True,1.1601,0.3667
1001.pgm,Adaptive,0.2,573,0.003863,0.005110,True,0.011815,67.4063,0.999939,0.00002094,0.0000025775,0.101218,True,1.000000,True,0.147855,True,1.1601,0.3667
1001.pgm,Adaptive,0.3,859,0.003936,0.004783,True,0.017578,65.6811,0.999911,0.00003088,0.0000025579,0.113947,True,1.000000,True,0.148683,True,1.1601,0.3667
1001.pgm,Adaptive,0.4,1146,0.004047,0.005318,True,0.023443,64.4307,0.999880,0.00004667,0.0000025570,0.135712,True,1.000000,True,0.150000,True,1.1601,0.3667
1002.pgm,Fixed-LSB-1,0.05,280,0.002544,0.002328,True,0.005956,70.3812,0.999958,0.00000807,0.0000026589,0.500000,True,1.000000,True,0.134375,True,,
1002.pgm,Fixed-LSB-1,0.1,567,0.002453,0.002244,True,0.011734,67.4363,0.999918,0.00001855,0.0000025869,0.500000,True,1.000000,True,0.135600,True,,
1002.pgm,Fixed-LSB-1,0.2,1141,0.002458,0.002680,True,0.023499,64.4204,0.999836,0.00003776,0.0000025743,0.026973,False,1.000000,True,0.138143,True,,
1002.pgm,Fixed-LSB-1,0.3,1714,0.002994,0.002425,True,0.034887,62.7042,0.999759,0.00005355,0.0000025442,0.058254,True,1.000000,True,0.141820,True,,
1002.pgm,Fixed-LSB-1,0.4,2287,0.002645,0.002585,True,0.046499,61.4564,0.999680,0.00006510,0.0000025415,0.087719,True,1.000000,True,0.143719,True,,
1002.pgm,Fixed-LSB-2,0.05,280,0.002472,0.002362,True,0.014832,66.4189,0.999898,0.00000683,0.0000066212,0.500000,True,1.000000,True,0.133640,True,,
1002.pgm,Fixed-LSB-2,0.1,567,0.002576,0.002301,True,0.029780,63.3915,0.999791,0.00001098,0.0000065653,0.500000,True,1.000000,True,0.132567,True,,
1002.pgm,Fixed-LSB-2,0.2,1141,0.002385,0.002346,True,0.058385,60.4678,0.999595,0.00002706,0.0000063963,0.500000,True,1.000000,True,0.130974,True,,
1002.pgm,Fixed-LSB-2,0.3,1714,0.002714,0.002814,True,0.087585,58.7065,0.999397,0.00005330,0.0000063875,0.007534,False,1.000000,True,0.131097,True,,
1002.pgm,Fixed-LSB-2,0.4,2287,0.002671,0.002653,True,0.115921,57.4892,0.999203,0.00007610,0.0000063359,0.003716,False,1.000000,True,0.130729,True,,
1002.pgm,Adaptive,0.05,143,0.003855,0.004296,True,0.003133,73.1710,0.999977,0.00000213,0.0000027388,0.500000,True,1.000000,True,0.134620,True,1.0572,0.2322
1002.pgm,Adaptive,0.1,286,0.003897,0.009321,True,0.005956,70.3812,0.999956,0.00000368,0.0000026032,0.500000,True,1.000000,True,0.135110,True,1.0572,0.2322
1002.pgm,Adaptive,0.2,573,0.003948,0.004448,True,0.011668,67.4609,0.999914,0.00002073,0.0000025454,0.010913,False,1.000000,True,0.136520,True,1.0572,0.2322
1002.pgm,Adaptive,0.3,859,0.005057,0.004212,True,0.017481,65.7050,0.999873,0.00002561,0.0000025439,0.029598,False,1.000000,True,0.137623,True,1.0572,0.2322
1002.pgm,Adaptive,0.4,1146,0.003900,0.004691,True,0.023295,64.4582,0.999831,0.00003135,0.0000025409,0.041681,False,1.000000,True,0.138358,True,1.0572,0.2322
1003.pgm,Fixed-LSB-1,0.05,280,0.003252,0.002733,True,0.005849,70.4598,0.999930,0.00000583,0.0000026113,0.500000,True,1.000000,True,0.316912,True,,
1003.pgm,Fixed-LSB-1,0.1,567,0.002528,0.002502,True,0.011637,67.4723,0.999860,0.00001598,0.0000025656,0.002353,False,1.000000,True,0.319577,True,,
1003.pgm,Fixed-LSB-1,0.2,1141,0.005837,0.005442,True,0.023529,64.4148,0.999718,0.00004510,0.0000025777,0.027547,False,1.000000,True,0.323621,True,,
1003.pgm,Fixed-LSB-1,0.3,1714,0.002596,0.002509,True,0.035095,62.6783,0.999580,0.00007255,0.0000025595,0.051410,True,1.000000,True,0.327512,True,,
1003.pgm,Fixed-LSB-1,0.4,2287,0.002763,0.002792,True,0.046921,61.4172,0.999439,0.00012376,0.0000025645,0.077145,True,1.000000,True,0.331158,True,,
1003.pgm,Fixed-LSB-2,0.05,280,0.002386,0.002308,True,0.014974,66.3774,0.999818,0.00000483,0.0000066848,0.500000,True,1.000000,True,0.313051,True,,
1003.pgm,Fixed-LSB-2,0.1,567,0.002707,0.002537,True,0.030172,63.3348,0.999634,0.00001216,0.0000066516,0.500000,True,1.000000,True,0.310692,True,,
1003.pgm,Fixed-LSB-2,0.2,1141,0.002493,0.002490,True,0.059296,60.4006,0.999286,0.00003214,0.0000064960,0.500000,True,1.000000,True,0.308333,True,,
1003.pgm,Fixed-LSB-2,0.3,1714,0.002616,0.002430,True,0.087646,58.7035,0.998944,0.00007400,0.0000063920,0.500000,True,1.000000,True,0.305270,True,,
1003.pgm,Fixed-LSB-2,0.4,2287,0.002420,0.002360,True,0.117147,57.4435,0.998592,0.00011738,0.0000064029,0.500000,True,1.000000,True,0.301654,True,,
1003.pgm,Adaptive,0.05,143,0.005525,0.009836,True,0.002899,73.5081,0.999964,0.00000187,0.0000025342,0.500000,True,1.000000,True,0.316513,True,1.0401,0.1961
1003.pgm,Adaptive,0.1,286,0.003778,0.004045,True,0.005824,70.4788,0.999928,0.00000472,0.0000025454,0.500000,True,1.000000,True,0.317800,True,1.0401,0.1961
1003.pgm,Adaptive,0.2,573,0.003974,0.004287,True,0.011907,67.3728,0.999851,0.00001252,0.0000025975,0.002441,False,1.000000,True,0.319914,True,1.0401,0.1961
1003.pgm,Adaptive,0.3,859,0.003832,0.005040,True,0.017665,65.6598,0.999779,0.00002333,0.0000025705,0.019567,False,1.000000,True,0.322610,True,1.0401,0.1961
1003.pgm,Adaptive,0.4,1146,0.003772,0.004119,True,0.023443,64.4307,0.999708,0.00003700,0.0000025570,0.033207,False,1.000000,True,0.324326,True,1.0401,0.1961
1004.pgm,Fixed-LSB-1,0.05,280,0.002485,0.002947,True,0.005803,70.4940,0.999992,0.00000756,0.0000025908,0.500000,True,1.000000,True,0.034406,False,,
1004.pgm,Fixed-LSB-1,0.1,567,0.002428,0.002334,True,0.011683,67.4552,0.999984,0.00001545,0.0000025756,0.024949,False,1.000000,True,0.034865,False,,
1004.pgm,Fixed-LSB-1,0.2,1141,0.002505,0.002654,True,0.023010,64.5116,0.999969,0.00002766,0.0000025208,0.107797,True,1.000000,True,0.036550,False,,
1004.pgm,Fixed-LSB-1,0.3,1714,0.002429,0.002342,True,0.034749,62.7213,0.999953,0.00003870,0.0000025342,0.172320,True,1.000000,True,0.039246,False,,
1004.pgm,Fixed-LSB-1,0.4,2287,0.002951,0.002581,True,0.046244,61.4802,0.999937,0.00005573,0.0000025276,0.252066,True,1.000000,True,0.042096,False,,
1004.pgm,Fixed-LSB-2,0.05,280,0.004365,0.005514,True,0.014638,66.4759,0.999980,0.00000649,0.0000065349,0.500000,True,1.000000,True,0.032384,False,,
1004.pgm,Fixed-LSB-2,0.1,567,0.002853,0.002511,True,0.030594,63.2745,0.999959,0.00001293,0.0000067447,0.500000,True,1.000000,True,0.033333,False,,
1004.pgm,Fixed-LSB-2,0.2,1141,0.002555,0.002650,True,0.060226,60.3329,0.999918,0.00002335,0.0000065980,0.500000,True,1.000000,True,0.032108,False,,
1004.pgm,Fixed-LSB-2,0.3,1714,0.004270,0.002938,True,0.088913,58.6412,0.999880,0.00004071,0.0000064843,0.500000,True,1.000000,True,0.032843,False,,
1004.pgm,Fixed-LSB-2,0.4,2287,0.003573,0.004519,True,0.119064,57.3730,0.999839,0.00006451,0.0000065077,0.500000,True,1.000000,True,0.031679,False,,
1004.pgm,Adaptive,0.05,143,0.004285,0.005447,True,0.003143,73.1569,0.999995,0.00000480,0.0000027476,0.500000,True,1.000000,True,0.033732,False,1.2206,0.4147
1004.pgm,Adaptive,0.1,286,0.005530,0.005419,True,0.005971,70.3701,0.999991,0.00000654,0.0000026098,0.018843,False,1.000000,True,0.033915,False,1.2206,0.4147
1004.pgm,Adaptive,0.2,573,0.014353,0.017738,True,0.011749,67.4307,0.999981,0.00001441,0.0000025631,0.022849,False,1.000000,True,0.034406,False,1.2206,0.4147
1004.pgm,Adaptive,0.3,859,0.005254,0.007943,True,0.017512,65.6974,0.999972,0.00002405,0.0000025483,0.041244,False,1.000000,True,0.034222,False,1.2206,0.4147
1004.pgm,Adaptive,0.4,1146,0.006260,0.006655,True,0.023397,64.4392,0.999962,0.00003755,0.0000025520,0.053981,True,1.000000,True,0.034498,False,1.2206,0.4147
1005.pgm,Fixed-LSB-1,0.05,280,0.002505,0.002377,True,0.005773,70.5169,0.999964,0.00000778,0.0000025772,0.068828,True,1.000000,True,0.109344,True,,
1005.pgm,Fixed-LSB-1,0.1,567,0.002395,0.002305,True,0.011978,67.3469,0.999927,0.00001566,0.0000026407,0.074855,True,1.000000,True,0.110631,True,,
1005.pgm,Fixed-LSB-1,0.2,1141,0.002501,0.002495,True,0.023336,64.4506,0.999859,0.00002621,0.0000025565,0.099194,True,1.000000,True,0.113235,True,,
1005.pgm,Fixed-LSB-1,0.3,1714,0.002679,0.002546,True,0.034826,62.7118,0.999788,0.00004587,0.0000025398,0.123686,True,1.000000,True,0.115227,True,,
1005.pgm,Fixed-LSB-1,0.4,2287,0.002910,0.003392,True,0.046575,61.4493,0.999719,0.00007305,0.0000025456,0.140753,True,1.000000,True,0.117279,True,,
1005.pgm,Fixed-LSB-2,0.05,280,0.002383,0.002371,True,0.014857,66.4115,0.999915,0.00000521,0.0000066326,0.045200,False,1.000000,True,0.106158,True,,
1005.pgm,Fixed-LSB-2,0.1,567,0.002961,0.004312,True,0.030085,63.3473,0.999823,0.00001098,0.0000066325,0.050984,True,1.000000,True,0.106097,True,,
1005.pgm,Fixed-LSB-2,0.2,1141,0.002654,0.002779,True,0.059504,60.3853,0.999646,0.00002087,0.0000065189,0.058132,True,1.000000,True,0.105453,True,,
1005.pgm,Fixed-LSB-2,0.3,1714,0.004126,0.003586,True,0.089116,58.6312,0.999474,0.00003995,0.0000064992,0.054797,True,1.000000,True,0.104473,True,,
1005.pgm,Fixed-LSB-2,0.4,2287,0.002732,0.002614,True,0.119003,57.3752,0.999304,0.00005056,0.0000065043,0.067021,True,1.000000,True,0.104504,True,,
1005.pgm,Adaptive,0.05,143,0.004395,0.004825,True,0.003128,73.1781,0.999979,0.00000338,0.0000027343,0.057411,True,1.000000,True,0.108364,True,1.1307,0.3371
1005.pgm,Adaptive,0.1,286,0.004098,0.004925,True,0.006007,70.3443,0.999959,0.00000686,0.0000026254,0.068191,True,1.000000,True,0.109283,True,1.1307,0.3371
1005.pgm,Adaptive,0.2,573,0.004111,0.006111,True,0.012009,67.3359,0.999919,0.00001592,0.0000026197,0.092481,True,1.000000,True,0.112286,True,1.1307,0.3371
1005.pgm,Adaptive,0.3,859,0.004257,0.005062,True,0.017695,65.6523,0.999880,0.00002984,0.0000025750,0.116747,True,1.000000,True,0.113205,True,1.1307,0.3371
1005.pgm,Adaptive,0.4,1146,0.003997,0.004544,True,0.023453,64.4289,0.999842,0.00003832,0.0000025581,0.132516,True,1.000000,True,0.114369,True,1.1307,0.3371
1006.pgm,Fixed-LSB-1,0.05,280,0.002440,0.002418,True,0.005814,70.4864,0.999945,0.00000855,0.0000025954,0.021196,False,1.000000,True,0.339369,True,,
1006.pgm,Fixed-LSB-1,0.1,567,0.002521,0.002355,True,0.011709,67.4458,0.999890,0.00001501,0.0000025813,0.039506,False,1.000000,True,0.341820,True,,
1006.pgm,Fixed-LSB-1,0.2,1141,0.002493,0.002311,True,0.023300,64.4572,0.999785,0.00003266,0.0000025526,0.065909,True,1.000000,True,0.347426,True,,
1006.pgm,Fixed-LSB-1,0.3,1714,0.002496,0.002335,True,0.034968,62.6941,0.999677,0.00006542,0.0000025502,0.093763,True,1.000000,True,0.351225,True,,
1006.pgm,Fixed-LSB-1,0.4,2287,0.002624,0.002373,True,0.046621,61.4450,0.999570,0.00009301,0.0000025481,0.117520,True,1.000000,True,0.354381,True,,
1006.pgm,Fixed-LSB-2,0.05,280,0.002606,0.002517,True,0.015167,66.3217,0.999858,0.00000687,0.0000067711,0.009610,False,1.000000,True,0.335110,True,,
1006.pgm,Fixed-LSB-2,0.1,567,0.002554,0.002333,True,0.029750,63.3960,0.999716,0.00001840,0.0000065585,0.013404,False,1.000000,True,0.332690,True,,
