image,method,bpp,payload_bytes,embed_time_s,extract_time_s,extraction_verified,mse,psnr,ssim,kl_divergence,distortion_per_bit,rs_estimated_rate,rs_detected,chi2_embedding_prob,chi2_detected,spa_estimated_rate,spa_detected,mean_depth,depth_std
1.pgm,Fixed-LSB-1,0.05,1141,0.012451,0.012180,True,0.005761,70.5255,0.999952,0.00039599,0.0000006312,0.003864,False,1.000000,True,0.391214,True,,
1.pgm,Fixed-LSB-1,0.1,2287,0.010351,0.010859,True,0.011478,67.5320,0.999905,0.00124401,0.0000006274,0.007749,False,1.000000,True,0.391833,True,,
1.pgm,Fixed-LSB-1,0.2,4581,0.010819,0.010645,True,0.023263,64.4641,0.999808,0.00371147,0.0000006348,0.015543,False,1.000000,True,0.393843,True,,
1.pgm,Fixed-LSB-1,0.3,6875,0.019948,0.016143,True,0.034987,62.6917,0.999714,0.00659755,0.0000006361,0.021861,False,1.000000,True,0.395762,True,,
1.pgm,Fixed-LSB-1,0.4,9169,0.010082,0.010637,True,0.046649,61.4424,0.999623,0.00966157,0.0000006360,0.030207,False,1.000000,True,0.398009,True,,
1.pgm,Fixed-LSB-2,0.05,1141,0.011465,0.011817,True,0.016174,66.0425,0.999849,0.00014785,0.0000017719,0.006033,False,1.000000,True,0.390808,True,,
1.pgm,Fixed-LSB-2,0.1,2287,0.013642,0.014482,True,0.032873,62.9625,0.999696,0.00054153,0.0000017967,0.010825,False,1.000000,True,0.390839,True,,
1.pgm,Fixed-LSB-2,0.2,4581,0.012238,0.011364,True,0.065859,59.9446,0.999398,0.00172670,0.0000017971,0.020094,False,1.000000,True,0.390808,True,,
1.pgm,Fixed-LSB-2,0.3,6875,0.012985,0.011381,True,0.098253,58.2074,0.999102,0.00331532,0.0000017864,0.032787,False,1.000000,True,0.391420,True,,
1.pgm,Fixed-LSB-2,0.4,9169,0.018457,0.021007,True,0.131082,56.9554,0.998810,0.00509957,0.0000017870,0.042808,False,1.000000,True,0.391795,True,,
1.pgm,Adaptive,0.05,573,0.036057,0.036841,True,0.002968,73.4064,0.999973,0.00013491,0.0000006474,0.002467,False,1.000000,True,0.391068,True,1.0652,0.2468
1.pgm,Adaptive,0.1,1146,0.025301,0.039218,True,0.005859,70.4523,0.999948,0.00045267,0.0000006391,0.004300,False,1.000000,True,0.391649,True,1.0652,0.2468
1.pgm,Adaptive,0.2,2293,0.034637,0.027790,True,0.011730,67.4378,0.999898,0.00139247,0.0000006395,0.009767,False,1.000000,True,0.392597,True,1.0652,0.2468
1.pgm,Adaptive,0.3,3440,0.023651,0.025438,True,0.017584,65.6795,0.999847,0.00263730,0.0000006390,0.015728,False,1.000000,True,0.394386,True,1.0652,0.2468
1.pgm,Adaptive,0.4,4587,0.018060,0.022321,True,0.023482,64.4235,0.999796,0.00406502,0.0000006399,0.017963,False,1.000000,True,0.394592,True,1.0652,0.2468
10.pgm,Fixed-LSB-1,0.05,1141,0.012392,0.014525,True,0.005922,70.4064,0.999969,0.00000228,0.0000006487,0.020221,False,1.000000,True,0.111171,True,,
10.pgm,Fixed-LSB-1,0.1,2287,0.009580,0.010063,True,0.011846,67.3951,0.999939,0.00000470,0.0000006475,0.039111,False,1.000000,True,0.113480,True,,
10.pgm,Fixed-LSB-1,0.2,4581,0.010799,0.010138,True,0.023412,64.4364,0.999880,0.00001122,0.0000006388,0.072666,True,1.000000,True,0.116828,True,,
10.pgm,Fixed-LSB-1,0.3,6875,0.016127,0.011394,True,0.034946,62.6968,0.999823,0.00001868,0.0000006354,0.110739,True,1.000000,True,0.120115,True,,
10.pgm,Fixed-LSB-1,0.4,9169,0.015164,0.013518,True,0.046617,61.4454,0.999763,0.00002685,0.0000006355,0.131565,True,1.000000,True,0.122439,True,,
10.pgm,Fixed-LSB-2,0.05,1141,0.014578,0.016731,True,0.014440,66.5352,0.999926,0.00000207,0.0000015819,0.009914,False,1.000000,True,0.109688,True,,
10.pgm,Fixed-LSB-2,0.1,2287,0.011368,0.011040,True,0.029243,63.4705,0.999850,0.00000445,0.0000015984,0.010962,False,1.000000,True,0.109872,True,,
10.pgm,Fixed-LSB-2,0.2,4581,0.011554,0.010597,True,0.057981,60.4980,0.999705,0.00000952,0.0000015821,0.017608,False,1.000000,True,0.109581,True,,
10.pgm,Fixed-LSB-2,0.3,6875,0.016738,0.013001,True,0.086829,58.7442,0.999558,0.00001681,0.0000015787,0.022637,False,1.000000,True,0.108955,True,,
10.pgm,Fixed-LSB-2,0.4,9169,0.016029,0.011602,True,0.116487,57.4680,0.999408,0.00002721,0.0000015881,0.030158,False,1.000000,True,0.109765,True,,
10.pgm,Adaptive,0.05,573,0.016965,0.020905,True,0.002987,73.3786,0.999984,0.00000106,0.0000006516,0.013298,False,1.000000,True,0.110376,True,1.0618,0.2408
10.pgm,Adaptive,0.1,1146,0.017196,0.022888,True,0.005934,70.3970,0.999968,0.00000198,0.0000006473,0.018820,False,1.000000,True,0.110889,True,1.0618,0.2408
10.pgm,Adaptive,0.2,2293,0.026284,0.031862,True,0.011789,67.4161,0.999937,0.00000448,0.0000006426,0.032907,False,1.000000,True,0.112379,True,1.0618,0.2408
10.pgm,Adaptive,0.3,3440,0.015996,0.019111,True,0.017607,65.6739,0.999906,0.00000700,0.0000006398,0.051808,True,1.000000,True,0.114313,True,1.0618,0.2408
10.pgm,Adaptive,0.4,4587,0.015656,0.023559,True,0.023387,64.4411,0.999875,0.00000983,0.0000006373,0.068500,True,1.000000,True,0.115743,True,1.0618,0.2408
100.pgm,Fixed-LSB-1,0.05,1141,0.010337,0.010044,True,0.005767,70.5216,0.999958,0.00000199,0.0000006317,0.022522,False,1.000000,True,0.189021,True,,
100.pgm,Fixed-LSB-1,0.1,2287,0.010973,0.010000,True,0.011654,67.4661,0.999915,0.00000557,0.0000006370,0.037912,False,1.000000,True,0.191322,True,,
100.pgm,Fixed-LSB-1,0.2,4581,0.013322,0.013562,True,0.023473,64.4251,0.999830,0.00001570,0.0000006405,0.063888,True,1.000000,True,0.195259,True,,
100.pgm,Fixed-LSB-1,0.3,6875,0.019734,0.018334,True,0.035108,62.6768,0.999747,0.00003139,0.0000006383,0.094554,True,1.000000,True,0.199853,True,,
100.pgm,Fixed-LSB-1,0.4,9169,0.019754,0.017930,True,0.046752,61.4328,0.999662,0.00004943,0.0000006374,0.122898,True,1.000000,True,0.204256,True,,
100.pgm,Fixed-LSB-2,0.05,1141,0.012251,0.011495,True,0.014893,66.4011,0.999894,0.00000297,0.0000016315,0.005574,False,1.000000,True,0.186009,True,,
100.pgm,Fixed-LSB-2,0.1,2287,0.015278,0.014094,True,0.029676,63.4068,0.999785,0.00000646,0.0000016220,0.006785,False,1.000000,True,0.185581,True,,
100.pgm,Fixed-LSB-2,0.2,4581,0.019497,0.015653,True,0.059397,60.3931,0.999573,0.00001937,0.0000016208,0.013913,False,1.000000,True,0.184909,True,,
100.pgm,Fixed-LSB-2,0.3,6875,0.021838,0.026710,True,0.088409,58.6658,0.999361,0.00003526,0.0000016074,0.016694,False,1.000000,True,0.183127,True,,
100.pgm,Fixed-LSB-2,0.4,9169,0.018201,0.018144,True,0.118189,57.4050,0.999147,0.00005623,0.0000016113,0.021558,False,1.000000,True,0.182111,True,,
100.pgm,Adaptive,0.05,573,0.039419,0.033476,True,0.002856,73.5733,0.999979,0.00000093,0.0000006230,0.015377,False,1.000000,True,0.188341,True,1.0457,0.2088
100.pgm,Adaptive,0.1,1146,0.027678,0.023591,True,0.005852,70.4579,0.999956,0.00000233,0.0000006383,0.022852,False,1.000000,True,0.189182,True,1.0457,0.2088
100.pgm,Adaptive,0.2,2293,0.018190,0.022653,True,0.011634,67.4737,0.999913,0.00000655,0.0000006342,0.037752,False,1.000000,True,0.191246,True,1.0457,0.2088
100.pgm,Adaptive,0.3,3440,0.023531,0.027023,True,0.017495,65.7015,0.999869,0.00001055,0.0000006357,0.050574,True,1.000000,True,0.193233,True,1.0457,0.2088
100.pgm,Adaptive,0.4,4587,0.020124,0.021287,True,0.023210,64.4741,0.999826,0.00001548,0.0000006325,0.064906,True,1.000000,True,0.196062,True,1.0457,0.2088
1000.pgm,Fixed-LSB-1,0.05,1141,0.014189,0.010140,True,0.005849,70.4598,0.999954,0.00000501,0.0000006408,0.066267,True,1.000000,True,0.230828,True,,
1000.pgm,Fixed-LSB-1,0.1,2287,0.009760,0.010016,True,0.011627,67.4761,0.999908,0.00001504,0.0000006355,0.080978,True,1.000000,True,0.233442,True,,
1000.pgm,Fixed-LSB-1,0.2,4581,0.010209,0.009788,True,0.023070,64.5003,0.999819,0.00005493,0.0000006295,0.104231,True,1.000000,True,0.238128,True,,
1000.pgm,Fixed-LSB-1,0.3,6875,0.010755,0.012857,True,0.034833,62.7109,0.999727,0.00012368,0.0000006333,0.124141,True,1.000000,True,0.242776,True,,
1000.pgm,Fixed-LSB-1,0.4,9169,0.018344,0.016183,True,0.046473,61.4588,0.999636,0.00022120,0.0000006336,0.146371,True,1.000000,True,0.247401,True,,
1000.pgm,Fixed-LSB-2,0.05,1141,0.018580,0.023012,True,0.014517,66.5119,0.999883,0.00000344,0.0000015904,0.058060,True,1.000000,True,0.227732,True,,
1000.pgm,Fixed-LSB-2,0.1,2287,0.010891,0.011004,True,0.029231,63.4724,0.999766,0.00001000,0.0000015977,0.059239,True,1.000000,True,0.227014,True,,
1000.pgm,Fixed-LSB-2,0.2,4581,0.009900,0.009973,True,0.058959,60.4253,0.999532,0.00003396,0.0000016088,0.066859,True,1.000000,True,0.226081,True,,
1000.pgm,Fixed-LSB-2,0.3,6875,0.012609,0.011098,True,0.089099,58.6321,0.999291,0.00007272,0.0000016200,0.074348,True,1.000000,True,0.225294,True,,
1000.pgm,Fixed-LSB-2,0.4,9169,0.012458,0.014151,True,0.118693,57.3866,0.999061,0.00012270,0.0000016181,0.080175,True,1.000000,True,0.224881,True,,
1000.pgm,Adaptive,0.05,573,0.014725,0.016845,True,0.002926,73.4682,0.999976,0.00000192,0.0000006383,0.060462,True,1.000000,True,0.229376,True,1.0575,0.2329
1000.pgm,Adaptive,0.1,1146,0.018536,0.020264,True,0.005839,70.4674,0.999952,0.00000484,0.0000006369,0.068451,True,1.000000,True,0.230775,True,1.0575,0.2329
1000.pgm,Adaptive,0.2,2293,0.015064,0.017205,True,0.011721,67.4410,0.999903,0.00001629,0.0000006390,0.081694,True,1.000000,True,0.233733,True,1.0575,0.2329
1000.pgm,Adaptive,0.3,3440,0.020359,0.027224,True,0.017484,65.7044,0.999855,0.00003474,0.0000006353,0.094653,True,1.000000,True,0.236156,True,1.0575,0.2329
1000.pgm,Adaptive,0.4,4587,0.015483,0.020612,True,0.023435,64.4322,0.999806,0.00006018,0.0000006386,0.105806,True,1.000000,True,0.238686,True,1.0575,0.2329
10000.pgm,Fixed-LSB-1,0.05,1141,0.011487,0.013667,True,0.005803,70.4940,0.999970,0.00000497,0.0000006358,0.023871,False,1.000000,True,0.161754,True,,
10000.pgm,Fixed-LSB-1,0.1,2287,0.012705,0.012186,True,0.011594,67.4884,0.999940,0.00002104,0.0000006337,0.041326,False,1.000000,True,0.162901,True,,
10000.pgm,Fixed-LSB-1,0.2,4581,0.011549,0.010214,True,0.023226,64.4710,0.999880,0.00007541,0.0000006338,0.074579,True,1.000000,True,0.166180,True,,
10000.pgm,Fixed-LSB-1,0.3,6875,0.012148,0.011484,True,0.034925,62.6995,0.999821,0.00014339,0.0000006350,0.094954,True,1.000000,True,0.168420,True,,
10000.pgm,Fixed-LSB-1,0.4,9169,0.014019,0.012356,True,0.046518,61.4546,0.999760,0.00022821,0.0000006342,0.122735,True,1.000000,True,0.170705,True,,
10000.pgm,Fixed-LSB-2,0.05,1141,0.010701,0.009900,True,0.014618,66.4819,0.999925,0.00000424,0.0000016014,0.005159,False,1.000000,True,0.160324,True,,
10000.pgm,Fixed-LSB-2,0.1,2287,0.013975,0.014532,True,0.029179,63.4802,0.999852,0.00001328,0.0000015948,0.008399,False,1.000000,True,0.159866,True,,
10000.pgm,Fixed-LSB-2,0.2,4581,0.011015,0.010351,True,0.057917,60.5027,0.999704,0.00004105,0.0000015804,0.015463,False,1.000000,True,0.158964,True,,
10000.pgm,Fixed-LSB-2,0.3,6875,0.013879,0.011744,True,0.086834,58.7439,0.999556,0.00008206,0.0000015788,0.022309,False,1.000000,True,0.158207,True,,
10000.pgm,Fixed-LSB-2,0.4,9169,0.011172,0.011603,True,0.116164,57.4801,0.999406,0.00014026,0.0000015836,0.029947,False,1.000000,True,0.157672,True,,
10000.pgm,Adaptive,0.05,573,0.023213,0.019757,True,0.002961,73.4157,0.999984,0.00000191,0.0000006460,0.015959,False,1.000000,True,0.161341,True,1.0620,0.2412
10000.pgm,Adaptive,0.1,1146,0.015000,0.016867,True,0.005857,70.4542,0.999968,0.00000601,0.0000006388,0.023944,False,1.000000,True,0.162052,True,1.0620,0.2412
10000.pgm,Adaptive,0.2,2293,0.019763,0.018193,True,0.011705,67.4472,0.999936,0.00001902,0.0000006381,0.041880,False,1.000000,True,0.163673,True,1.0620,0.2412
10000.pgm,Adaptive,0.3,3440,0.018849,0.018260,True,0.017443,65.7145,0.999905,0.00004220,0.0000006338,0.059669,True,1.000000,True,0.164598,True,1.0620,0.2412
10000.pgm,Adaptive,0.4,4587,0.016400,0.018761,True,0.023318,64.4539,0.999873,0.00006924,0.0000006354,0.075996,True,1.000000,True,0.166432,True,1.0620,0.2412
1001.pgm,Fixed-LSB-1,0.05,1141,0.011518,0.010917,True,0.005875,70.4410,0.999934,0.00000604,0.0000006436,0.500000,True,1.000000,True,0.244091,True,,
1001.pgm,Fixed-LSB-1,0.1,2287,0.014128,0.012675,True,0.011789,67.4161,0.999867,0.00002174,0.0000006443,0.006380,False,1.000000,True,0.247722,True,,
1001.pgm,Fixed-LSB-1,0.2,4581,0.015956,0.011882,True,0.023427,64.4336,0.999736,0.00007178,0.0000006393,0.032470,False,1.000000,True,0.254304,True,,
1001.pgm,Fixed-LSB-1,0.3,6875,0.011581,0.011031,True,0.035124,62.6747,0.999605,0.00013835,0.0000006386,0.055604,True,1.000000,True,0.260748,True,,
1001.pgm,Fixed-LSB-1,0.4,9169,0.016279,0.013441,True,0.046852,61.4235,0.999472,0.00023398,0.0000006387,0.078162,True,1.000000,True,0.267039,True,,
1001.pgm,Fixed-LSB-2,0.05,1141,0.010679,0.009762,True,0.014554,66.5009,0.999836,0.00000314,0.0000015945,0.500000,True,1.000000,True,0.239986,True,,
1001.pgm,Fixed-LSB-2,0.1,2287,0.012883,0.010106,True,0.028971,63.5111,0.999677,0.00001035,0.0000015835,0.500000,True,1.000000,True,0.238900,True,,
1001.pgm,Fixed-LSB-2,0.2,4581,0.010331,0.010612,True,0.057819,60.5101,0.999355,0.00003660,0.0000015777,0.500000,True,1.000000,True,0.238151,True,,
1001.pgm,Fixed-LSB-2,0.3,6875,0.011898,0.010868,True,0.086569,58.7572,0.999032,0.00006915,0.0000015740,0.500000,True,1.000000,True,0.237578,True,,
1001.pgm,Fixed-LSB-2,0.4,9169,0.014010,0.012989,True,0.115607,57.5010,0.998709,0.00011930,0.0000015761,0.500000,True,1.000000,True,0.236622,True,,
1001.pgm,Adaptive,0.05,573,0.018121,0.018553,True,0.002875,73.5444,0.999968,0.00000233,0.0000006272,0.500000,True,1.000000,True,0.242608,True,1.0070,0.0836
1001.pgm,Adaptive,0.1,1146,0.015407,0.022676,True,0.005791,70.5035,0.999935,0.00000840,0.0000006316,0.500000,True,1.000000,True,0.244481,True,1.0070,0.0836
1001.pgm,Adaptive,0.2,2293,0.021418,0.021718,True,0.011595,67.4879,0.999868,0.00002732,0.0000006321,0.007450,False,1.000000,True,0.248234,True,1.0070,0.0836
1001.pgm,Adaptive,0.3,3440,0.016913,0.021422,True,0.017499,65.7006,0.999801,0.00005368,0.0000006359,0.021377,False,1.000000,True,0.251475,True,1.0070,0.0836
1001.pgm,Adaptive,0.4,4587,0.017766,0.019715,True,0.023370,64.4442,0.999734,0.00007854,0.0000006369,0.035623,False,1.000000,True,0.255320,True,1.0070,0.0836
1002.pgm,Fixed-LSB-1,0.05,1141,0.012398,0.011664,True,0.005829,70.4750,0.999945,0.00000290,0.0000006386,0.016200,False,1.000000,True,0.278888,True,,
1002.pgm,Fixed-LSB-1,0.1,2287,0.011579,0.011696,True,0.011653,67.4666,0.999890,0.00001028,0.0000006369,0.031760,False,1.000000,True,0.281487,True,,
1002.pgm,Fixed-LSB-1,0.2,4581,0.010494,0.011051,True,0.023371,64.4440,0.999780,0.00003116,0.0000006377,0.062021,True,1.000000,True,0.286051,True,,
1002.pgm,Fixed-LSB-1,0.3,6875,0.013986,0.011157,True,0.035088,62.6793,0.999670,0.00005741,0.0000006380,0.091432,True,1.000000,True,0.290698,True,,
1002.pgm,Fixed-LSB-1,0.4,9169,0.013517,0.016022,True,0.046912,61.4180,0.999558,0.00009602,0.0000006395,0.116443,True,1.000000,True,0.295040,True,,
1002.pgm,Fixed-LSB-2,0.05,1141,0.011066,0.009502,True,0.014870,66.4078,0.999863,0.00000214,0.0000016290,0.000547,False,1.000000,True,0.275119,True,,
1002.pgm,Fixed-LSB-2,0.1,2287,0.013794,0.012536,True,0.029582,63.4206,0.999725,0.00000629,0.0000016168,0.002804,False,1.000000,True,0.273438,True,,
1002.pgm,Fixed-LSB-2,0.2,4581,0.015515,0.013123,True,0.059043,60.4191,0.999443,0.00001881,0.0000016111,0.007844,False,1.000000,True,0.270227,True,,
1002.pgm,Fixed-LSB-2,0.3,6875,0.016532,0.020957,True,0.087983,58.6868,0.999172,0.00003840,0.0000015997,0.014665,False,1.000000,True,0.267467,True,,
1002.pgm,Fixed-LSB-2,0.4,9169,0.012812,0.011492,True,0.117502,57.4304,0.998894,0.00006970,0.0000016019,0.022383,False,1.000000,True,0.264838,True,,
1002.pgm,Adaptive,0.05,573,0.018415,0.021041,True,0.002889,73.5233,0.999970,0.00000075,0.0000006302,0.006933,False,1.000000,True,0.277925,True,1.1249,0.3306
1002.pgm,Adaptive,0.1,1146,0.022188,0.026065,True,0.005829,70.4750,0.999938,0.00000222,0.0000006358,0.016802,False,1.000000,True,0.278842,True,1.1249,0.3306
1002.pgm,Adaptive,0.2,2293,0.020965,0.025974,True,0.011757,67.4279,0.999875,0.00000915,0.0000006409,0.034032,False,1.000000,True,0.281067,True,1.1249,0.3306
1002.pgm,Adaptive,0.3,3440,0.019790,0.030152,True,0.017708,65.6492,0.999812,0.00001824,0.0000006435,0.050798,True,1.000000,True,0.283505,True,1.1249,0.3306
1002.pgm,Adaptive,0.4,4587,0.016483,0.019874,True,0.023528,64.4150,0.999751,0.00002938,0.0000006412,0.069569,True,1.000000,True,0.285882,True,1.1249,0.3306
1003.pgm,Fixed-LSB-1,0.05,1141,0.015012,0.012102,True,0.005815,70.4854,0.999969,0.00000477,0.0000006370,0.036833,False,1.000000,True,0.115689,True,,
1003.pgm,Fixed-LSB-1,0.1,2287,0.012074,0.012475,True,0.011489,67.5281,0.999937,0.00001390,0.0000006279,0.054172,True,1.000000,True,0.116912,True,,
1003.pgm,Fixed-LSB-1,0.2,4581,0.017340,0.015367,True,0.023369,64.4444,0.999872,0.00005658,0.0000006377,0.080551,True,1.000000,True,0.118755,True,,
1003.pgm,Fixed-LSB-1,0.3,6875,0.011467,0.011576,True,0.035010,62.6889,0.999809,0.00012298,0.0000006365,0.103713,True,1.000000,True,0.121331,True,,
1003.pgm,Fixed-LSB-1,0.4,9169,0.011739,0.010823,True,0.046744,61.4335,0.999744,0.00019913,0.0000006373,0.122057,True,1.000000,True,0.123471,True,,
1003.pgm,Fixed-LSB-2,0.05,1141,0.010224,0.010614,True,0.014903,66.3981,0.999920,0.00000286,0.0000016326,0.031091,False,1.000000,True,0.114711,True,,
1003.pgm,Fixed-LSB-2,0.1,2287,0.021024,0.028577,True,0.029568,63.4226,0.999839,0.00000785,0.0000016161,0.035185,False,1.000000,True,0.115032,True,,
1003.pgm,Fixed-LSB-2,0.2,4581,0.018429,0.024669,True,0.059638,60.3756,0.999673,0.00002420,0.0000016273,0.040809,False,1.000000,True,0.114665,True,,
1003.pgm,Fixed-LSB-2,0.3,6875,0.018032,0.013290,True,0.088987,58.6376,0.999510,0.00005016,0.0000016179,0.051014,True,1.000000,True,0.114604,True,,
1003.pgm,Fixed-LSB-2,0.4,9169,0.011832,0.013685,True,0.118847,57.3809,0.999348,0.00008203,0.0000016202,0.058872,True,1.000000,True,0.114329,True,,
1003.pgm,Adaptive,0.05,573,0.016886,0.023366,True,0.002935,73.4551,0.999984,0.00000137,0.0000006402,0.030015,False,1.000000,True,0.114604,True,1.0376,0.1902
1003.pgm,Adaptive,0.1,1146,0.028632,0.023023,True,0.005870,70.4448,0.999967,0.00000453,0.0000006402,0.037806,False,1.000000,True,0.115330,True,1.0376,0.1902
1003.pgm,Adaptive,0.2,2293,0.019224,0.025716,True,0.011676,67.4580,0.999934,0.00001631,0.0000006365,0.051116,True,1.000000,True,0.116782,True,1.0376,0.1902
1003.pgm,Adaptive,0.3,3440,0.020484,0.019192,True,0.017493,65.7022,0.999901,0.00003418,0.0000006356,0.064016,True,1.000000,True,0.117623,True,1.0376,0.1902
1003.pgm,Adaptive,0.4,4587,0.015839,0.018400,True,0.023396,64.4395,0.999867,0.00006500,0.0000006376,0.078848,True,1.000000,True,0.118716,True,1.0376,0.1902
1004.pgm,Fixed-LSB-1,0.05,1141,0.017530,0.013425,True,0.005838,70.4683,0.999945,0.00001449,0.0000006395,0.024918,False,1.000000,True,0.331878,True,,
1004.pgm,Fixed-LSB-1,0.1,2287,0.012340,0.012040,True,0.011691,67.4524,0.999890,0.00005033,0.0000006390,0.034914,False,1.000000,True,0.334126,True,,
1004.pgm,Fixed-LSB-1,0.2,4581,0.011228,0.011834,True,0.023341,64.4496,0.999779,0.00019724,0.0000006369,0.056322,True,1.000000,True,0.338032,True,,
1004.pgm,Fixed-LSB-1,0.3,6875,0.013771,0.020592,True,0.034966,62.6944,0.999671,0.00042738,0.0000006357,0.075847,True,1.000000,True,0.341969,True,,
1004.pgm,Fixed-LSB-1,0.4,9169,0.018086,0.019791,True,0.046625,61.4447,0.999562,0.00073897,0.0000006356,0.092545,True,1.000000,True,0.345256,True,,
1004.pgm,Fixed-LSB-2,0.05,1141,0.018733,0.015901,True,0.015686,66.1757,0.999845,0.00000721,0.0000017185,0.016797,False,1.000000,True,0.328958,True,,
1004.pgm,Fixed-LSB-2,0.1,2287,0.011833,0.015568,True,0.031063,63.2084,0.999696,0.00002700,0.0000016978,0.021883,False,1.000000,True,0.328584,True,,
1004.pgm,Fixed-LSB-2,0.2,4581,0.012883,0.015648,True,0.061993,60.2074,0.999395,0.00009967,0.0000016916,0.030821,False,1.000000,True,0.326833,True,,
1004.pgm,Fixed-LSB-2,0.3,6875,0.011273,0.011179,True,0.091639,58.5100,0.999106,0.00020833,0.0000016662,0.037785,False,1.000000,True,0.324846,True,,
1004.pgm,Fixed-LSB-2,0.4,9169,0.016000,0.020453,True,0.122339,57.2552,0.998814,0.00036035,0.0000016678,0.042897,False,1.000000,True,0.323347,True,,
1004.pgm,Adaptive,0.05,573,0.022089,0.029467,True,0.002907,73.4967,0.999972,0.00000422,0.0000006341,0.018500,False,1.000000,True,0.331022,True,1.0207,0.1423
1004.pgm,Adaptive,0.1,1146,0.028526,0.022510,True,0.005805,70.4930,0.999944,0.00001517,0.0000006331,0.024674,False,1.000000,True,0.331970,True,1.0207,0.1423
1004.pgm,Adaptive,0.2,2293,0.017101,0.026902,True,0.011598,67.4870,0.999888,0.00005374,0.0000006322,0.036281,False,1.000000,True,0.334019,True,1.0207,0.1423
1004.pgm,Adaptive,0.3,3440,0.018862,0.021938,True,0.017451,65.7126,0.999831,0.00011876,0.0000006341,0.046735,False,1.000000,True,0.335578,True,1.0207,0.1423
1004.pgm,Adaptive,0.4,4587,0.019020,0.018560,True,0.023299,64.4574,0.999775,0.00020730,0.0000006349,0.055694,True,1.000000,True,0.336947,True,1.0207,0.1423
1005.pgm,Fixed-LSB-1,0.05,1141,0.010575,0.011170,True,0.005761,70.5255,0.999965,0.00004004,0.0000006312,0.028493,False,1.000000,True,0.165263,True,,
1005.pgm,Fixed-LSB-1,0.1,2287,0.011060,0.011500,True,0.011557,67.5023,0.999931,0.00013657,0.0000006317,0.037637,False,1.000000,True,0.166883,True,,
1005.pgm,Fixed-LSB-1,0.2,4581,0.011709,0.011493,True,0.023319,64.4537,0.999862,0.00046495,0.0000006363,0.055564,True,1.000000,True,0.170300,True,,
1005.pgm,Fixed-LSB-1,0.3,6875,0.013896,0.012563,True,0.034983,62.6922,0.999793,0.00089267,0.0000006361,0.071904,True,1.000000,True,0.173710,True,,
1005.pgm,Fixed-LSB-1,0.4,9169,0.013759,0.012051,True,0.046572,61.4495,0.999724,0.00143277,0.0000006349,0.081536,True,1.000000,True,0.175659,True,,
1005.pgm,Fixed-LSB-2,0.05,1141,0.010908,0.012565,True,0.015100,66.3411,0.999904,0.00001507,0.0000016542,0.022180,False,1.000000,True,0.164254,True,,
1005.pgm,Fixed-LSB-2,0.1,2287,0.013401,0.015300,True,0.030126,63.3414,0.999808,0.00005272,0.0000016466,0.031096,False,1.000000,True,0.164116,True,,
1005.pgm,Fixed-LSB-2,0.2,4581,0.014809,0.011310,True,0.060355,60.3237,0.999621,0.00017841,0.0000016469,0.042956,False,1.000000,True,0.164567,True,,
1005.pgm,Fixed-LSB-2,0.3,6875,0.017037,0.016106,True,0.089958,58.5904,0.999440,0.00036015,0.0000016356,0.048047,False,1.000000,True,0.164598,True,,
1005.pgm,Fixed-LSB-2,0.4,9169,0.017159,0.012638,True,0.119949,57.3408,0.999253,0.00059826,0.0000016353,0.061288,True,1.000000,True,0.165928,True,,
1005.pgm,Adaptive,0.05,573,0.021731,0.021840,True,0.002978,73.3915,0.999980,0.00001317,0.0000006497,0.022418,False,1.000000,True,0.164972,True,1.0591,0.2359
1005.pgm,Adaptive,0.1,1146,0.019679,0.023707,True,0.005914,70.4120,0.999962,0.00004782,0.0000006451,0.031907,False,1.000000,True,0.165683,True,1.0591,0.2359
1005.pgm,Adaptive,0.2,2293,0.026996,0.021245,True,0.011745,67.4321,0.999925,0.00014792,0.0000006403,0.042572,False,1.000000,True,0.167158,True,1.0591,0.2359
1005.pgm,Adaptive,0.3,3440,0.017054,0.019370,True,0.017526,65.6940,0.999889,0.00029357,0.0000006368,0.053529,True,1.000000,True,0.168695,True,1.0591,0.2359
1005.pgm,Adaptive,0.4,4587,0.018170,0.019157,True,0.023431,64.4329,0.999853,0.00047172,0.0000006385,0.060926,True,1.000000,True,0.170086,True,1.0591,0.2359
1006.pgm,Fixed-LSB-1,0.05,1141,0.010531,0.010748,True,0.005852,70.4579,0.999994,0.00000963,0.0000006411,0.500000,True,1.000000,True,0.141550,True,,
1006.pgm,Fixed-LSB-1,0.1,2287,0.011482,0.012498,True,0.011726,67.4392,0.999987,0.00003288,0.0000006409,0.500000,True,1.000000,True,0.141527,True,,
1006.pgm,Fixed-LSB-1,0.2,4581,0.014473,0.017006,True,0.023387,64.4411,0.999975,0.00012660,0.0000006381,0.500000,True,1.000000,True,0.141603,True,,
1006.pgm,Fixed-LSB-1,0.3,6875,0.015450,0.014657,True,0.035118,62.6755,0.999962,0.00028798,0.0000006385,0.500000,True,1.000000,True,0.142238,True,,
1006.pgm,Fixed-LSB-1,0.4,9169,0.022123,0.014970,True,0.046949,61.4146,0.999949,0.00049624,0.0000006400,0.500000,True,1.000000,True,0.143736,True,,
1006.pgm,Fixed-LSB-2,0.05,1141,0.040176,0.016023,True,0.015479,66.2334,0.999980,0.00000684,0.0000016957,0.500000,True,1.000000,True,0.141649,True,,
