image,method,bpp,payload_bytes,embed_time_s,extract_time_s,extraction_verified,mse,psnr,ssim,kl_divergence,distortion_per_bit,rs_estimated_rate,rs_detected,chi2_embedding_prob,chi2_detected,spa_estimated_rate,spa_detected,mean_depth,depth_std
im100.jpg,Fixed-LSB-1,0.05,720,0.008032,0.007828,True,0.005709,70.5653,0.999980,0.00000385,0.0000009911,0.036208,False,1.000000,True,0.067021,True,,
im100.jpg,Fixed-LSB-1,0.1,1446,0.006622,0.006540,True,0.011472,67.5345,0.999960,0.00000697,0.0000009917,0.040350,False,1.000000,True,0.067662,True,,
im100.jpg,Fixed-LSB-1,0.2,2899,0.005745,0.006107,True,0.022906,64.5314,0.999920,0.00001819,0.0000009877,0.045292,False,1.000000,True,0.067384,True,,
im100.jpg,Fixed-LSB-1,0.3,4351,0.006062,0.005837,True,0.034456,62.7582,0.999879,0.00002459,0.0000009899,0.055626,True,1.000000,True,0.067517,True,,
im100.jpg,Fixed-LSB-1,0.4,5804,0.005810,0.006645,True,0.046203,61.4841,0.999838,0.00003155,0.0000009951,0.046157,False,1.000000,True,0.067033,True,,
im100.jpg,Fixed-LSB-2,0.05,720,0.005991,0.006201,True,0.014855,66.4120,0.999948,0.00000266,0.0000025791,0.042494,False,1.000000,True,0.067432,True,,
im100.jpg,Fixed-LSB-2,0.1,1446,0.005988,0.006213,True,0.029610,63.4164,0.999898,0.00000590,0.0000025597,0.036737,False,1.000000,True,0.067758,True,,
im100.jpg,Fixed-LSB-2,0.2,2899,0.006831,0.005874,True,0.058424,60.4649,0.999799,0.00001174,0.0000025191,0.047376,False,1.000000,True,0.067263,True,,
im100.jpg,Fixed-LSB-2,0.3,4351,0.007388,0.006301,True,0.086827,58.7442,0.999700,0.00001913,0.0000024945,0.043831,False,1.000000,True,0.067166,True,,
im100.jpg,Fixed-LSB-2,0.4,5804,0.006271,0.005818,True,0.115259,57.5141,0.999599,0.00003133,0.0000024823,0.056569,True,1.000000,True,0.068073,True,,
im100.jpg,Adaptive,0.05,362,0.010718,0.013937,True,0.002972,73.4005,0.999989,0.00000165,0.0000010262,0.044180,False,1.000000,True,0.067118,True,1.0848,0.2785
im100.jpg,Adaptive,0.1,726,0.013591,0.017945,True,0.005906,70.4181,0.999979,0.00000347,0.0000010168,0.040951,False,1.000000,True,0.067178,True,1.0848,0.2785
im100.jpg,Adaptive,0.2,1452,0.015754,0.014374,True,0.011863,67.3887,0.999958,0.00000721,0.0000010213,0.050582,True,1.000000,True,0.067855,True,1.0848,0.2785
im100.jpg,Adaptive,0.3,2178,0.015006,0.011248,True,0.017637,65.6667,0.999936,0.00001091,0.0000010122,0.057889,True,1.000000,True,0.068350,True,1.0848,0.2785
im100.jpg,Adaptive,0.4,2905,0.015469,0.011877,True,0.023422,64.4346,0.999915,0.00001213,0.0000010078,0.052377,True,1.000000,True,0.067843,True,1.0848,0.2785
im1000.jpg,Fixed-LSB-1,0.05,722,0.007368,0.009810,True,0.005860,70.4519,0.999933,0.00000267,0.0000010145,0.500000,True,1.000000,True,0.310994,True,,
im1000.jpg,Fixed-LSB-1,0.1,1451,0.010997,0.045566,True,0.011770,67.4231,0.999866,0.00000604,0.0000010139,0.500000,True,1.000000,True,0.309345,True,,
im1000.jpg,Fixed-LSB-1,0.2,2907,0.009390,0.007122,True,0.023552,64.4106,0.999732,0.00001588,0.0000010127,0.500000,True,1.000000,True,0.307203,True,,
im1000.jpg,Fixed-LSB-1,0.3,4364,0.009088,0.006694,True,0.035369,62.6445,0.999596,0.00002466,0.0000010131,0.500000,True,1.000000,True,0.304940,True,,
im1000.jpg,Fixed-LSB-1,0.4,5821,0.006199,0.006258,True,0.047005,61.4094,0.999464,0.00003627,0.0000010094,0.500000,True,1.000000,True,0.302822,True,,
im1000.jpg,Fixed-LSB-2,0.05,722,0.006339,0.006249,True,0.015281,66.2892,0.999825,0.00000216,0.0000026457,0.500000,True,1.000000,True,0.310862,True,,
im1000.jpg,Fixed-LSB-2,0.1,1451,0.006649,0.005703,True,0.029495,63.4332,0.999663,0.00000448,0.0000025410,0.500000,True,1.000000,True,0.308888,True,,
im1000.jpg,Fixed-LSB-2,0.2,2907,0.006478,0.005979,True,0.058082,60.4904,0.999340,0.00001013,0.0000024975,0.500000,True,1.000000,True,0.305349,True,,
im1000.jpg,Fixed-LSB-2,0.3,4364,0.005925,0.005876,True,0.087802,58.6958,0.999005,0.00001656,0.0000025149,0.500000,True,1.000000,True,0.301703,True,,
im1000.jpg,Fixed-LSB-2,0.4,5821,0.007888,0.007456,True,0.116372,57.4723,0.998674,0.00002269,0.0000024990,0.500000,True,1.000000,True,0.299440,True,,
im1000.jpg,Adaptive,0.05,364,0.015948,0.015538,True,0.002999,73.3610,0.999965,0.00000156,0.0000010299,0.500000,True,1.000000,True,0.311476,True,1.0267,0.1611
im1000.jpg,Adaptive,0.1,728,0.012389,0.012871,True,0.005888,70.4312,0.999932,0.00000309,0.0000010110,0.500000,True,1.000000,True,0.310525,True,1.0267,0.1611
im1000.jpg,Adaptive,0.2,1456,0.008684,0.010427,True,0.011720,67.4416,0.999864,0.00000649,0.0000010062,0.500000,True,1.000000,True,0.308695,True,1.0267,0.1611
im1000.jpg,Adaptive,0.3,2185,0.010118,0.021294,True,0.017427,65.7185,0.999798,0.00001091,0.0000009970,0.500000,True,1.000000,True,0.307408,True,1.0267,0.1611
im1000.jpg,Adaptive,0.4,2913,0.017983,0.025307,True,0.023227,64.4708,0.999731,0.00001492,0.0000009967,0.500000,True,1.000000,True,0.306529,True,1.0267,0.1611
im10000.jpg,Fixed-LSB-1,0.05,650,0.009014,0.005726,True,0.005873,70.4420,0.999961,0.00000319,0.0000011295,0.500000,True,1.000000,True,0.179813,True,,
im10000.jpg,Fixed-LSB-1,0.1,1306,0.017155,0.010636,True,0.011678,67.4572,0.999923,0.00000759,0.0000011177,0.500000,True,1.000000,True,0.177889,True,,
im10000.jpg,Fixed-LSB-1,0.2,2619,0.011624,0.007042,True,0.023420,64.4349,0.999845,0.00002553,0.0000011178,0.500000,True,1.000000,True,0.175538,True,,
im10000.jpg,Fixed-LSB-1,0.3,3931,0.008592,0.011542,True,0.034771,62.7186,0.999770,0.00005030,0.0000011057,0.500000,True,1.000000,True,0.173961,True,,
im10000.jpg,Fixed-LSB-1,0.4,5244,0.011532,0.012161,True,0.046396,61.4660,0.999691,0.00008442,0.0000011059,0.500000,True,1.000000,True,0.173494,True,,
im10000.jpg,Fixed-LSB-2,0.05,650,0.006144,0.011713,True,0.014873,66.4067,0.999898,0.00000261,0.0000028603,0.500000,True,1.000000,True,0.179399,True,,
im10000.jpg,Fixed-LSB-2,0.1,1306,0.007718,0.013218,True,0.029351,63.4546,0.999801,0.00000537,0.0000028093,0.500000,True,1.000000,True,0.178049,True,,
im10000.jpg,Fixed-LSB-2,0.2,2619,0.011192,0.013712,True,0.058653,60.4479,0.999611,0.00001244,0.0000027994,0.500000,True,1.000000,True,0.176794,True,,
im10000.jpg,Fixed-LSB-2,0.3,3931,0.014801,0.014398,True,0.088389,58.6668,0.999421,0.00002643,0.0000028106,0.500000,True,1.000000,True,0.174723,True,,
im10000.jpg,Fixed-LSB-2,0.4,5244,0.007867,0.009149,True,0.117536,57.4291,0.999224,0.00004042,0.0000028017,0.500000,True,1.000000,True,0.171971,True,,
im10000.jpg,Adaptive,0.05,327,0.009503,0.013121,True,0.003018,73.3339,0.999978,0.00000181,0.0000011536,0.500000,True,1.000000,True,0.179987,True,1.0847,0.2785
im10000.jpg,Adaptive,0.1,656,0.044282,0.021799,True,0.006058,70.3077,0.999957,0.00000343,0.0000011543,0.500000,True,1.000000,True,0.179559,True,1.0847,0.2785
im10000.jpg,Adaptive,0.2,1312,0.012660,0.014918,True,0.012040,67.3245,0.999914,0.00000871,0.0000011471,0.500000,True,1.000000,True,0.178544,True,1.0847,0.2785
im10000.jpg,Adaptive,0.3,1968,0.011019,0.012926,True,0.018073,65.5604,0.999871,0.00001629,0.0000011480,0.500000,True,1.000000,True,0.178049,True,1.0847,0.2785
im10000.jpg,Adaptive,0.4,2625,0.009511,0.010786,True,0.023944,64.3388,0.999828,0.00002682,0.0000011402,0.500000,True,1.000000,True,0.177074,True,1.0847,0.2785
im10001.jpg,Fixed-LSB-1,0.05,700,0.011657,0.008082,True,0.005835,70.4705,0.999973,0.00000306,0.0000010419,0.500000,True,1.000000,True,0.054418,True,,
im10001.jpg,Fixed-LSB-1,0.1,1407,0.006817,0.007238,True,0.011709,67.4456,0.999946,0.00000660,0.0000010402,0.500000,True,1.000000,True,0.055188,True,,
im10001.jpg,Fixed-LSB-1,0.2,2820,0.006189,0.005964,True,0.023505,64.4193,0.999890,0.00001771,0.0000010419,0.500000,True,1.000000,True,0.057086,True,,
im10001.jpg,Fixed-LSB-1,0.3,4233,0.027366,0.014815,True,0.035422,62.6381,0.999833,0.00003209,0.0000010460,0.500000,True,1.000000,True,0.057955,True,,
